date,product_id,store_id,category,units_sold,price,cost,discount_pct,is_promotion,is_holiday,inventory_level,competitor_price,weather_temp,day_of_week,week_of_year,month
2022-01-19,P103,S2,Grocery,49,89.82,55.91,20,1,0,473,85.57,11.4,2,3,1
2022-01-19,P103,S3,Grocery,96,44.1,31.74,10,1,0,383,46.25,11.4,2,3,1
2022-01-19,P104,S1,Fashion,38,90.18,60.07,0,0,1,304,82.59,17.2,2,3,1
2022-01-19,P104,S2,Fashion,64,54.33,35.51,5,1,0,198,49.59,34.9,2,3,1
2022-01-19,P104,S3,Fashion,53,79.01,55.7,0,0,0,265,86.21,10.8,2,3,1
2022-01-19,P105,S1,Fashion,59,45.36,31.16,0,0,0,357,44.84,28.2,2,3,1
2022-01-19,P105,S2,Fashion,49,83.1,60.49,15,1,0,455,87.87,39.1,2,3,1
2022-01-19,P105,S3,Fashion,105,68.05,50.95,0,0,0,471,62.21,17.6,2,3,1
2022-01-20,P101,S1,Electronics,40,68.33,53.39,10,1,0,498,67.65,24.2,3,3,1
2022-01-20,P101,S2,Electronics,31,68.86,45.18,0,0,0,98,62.08,16.6,3,3,1
2022-01-20,P101,S3,Electronics,114,47.11,35.83,0,0,0,155,45.16,38.0,3,3,1
2022-01-20,P102,S1,Electronics,74,42.76,32.66,20,1,0,472,43.4,10.9,3,3,1
2022-01-20,P102,S2,Electronics,50,56.05,44.05,20,1,0,157,58.62,36.5,3,3,1
2022-01-20,P102,S3,Electronics,53,73.97,48.77,5,1,1,299,77.24,35.9,3,3,1
2022-01-20,P103,S1,Grocery,64,40.61,24.85,15,1,0,499,41.95,34.0,3,3,1
2022-01-20,P103,S2,Grocery,37,67.71,48.07,0,0,0,427,65.28,32.5,3,3,1
2022-01-20,P103,S3,Grocery,63,74.29,49.95,10,1,0,447,76.32,37.4,3,3,1
2022-01-20,P104,S1,Fashion,88,33.75,24.55,20,1,1,215,35.97,39.7,3,3,1
2022-01-20,P104,S2,Fashion,59,53.76,35.43,0,0,0,406,49.71,26.8,3,3,1
2022-01-20,P104,S3,Fashion,54,85.34,52.35,20,1,0,195,83.7,12.3,3,3,1
2022-01-20,P105,S1,Fashion,62,55.71,42.32,10,1,0,221,60.36,22.9,3,3,1
2022-01-20,P105,S2,Fashion,86,20.98,14.14,15,1,0,457,20.46,15.0,3,3,1
2022-01-20,P105,S3,Fashion,111,23.58,17.74,15,1,0,251,24.27,29.1,3,3,1
2022-01-21,P101,S1,Electronics,114,83.34,59.94,0,0,0,374,83.86,35.3,4,3,1
2022-01-21,P101,S2,Electronics,105,28.42,18.0,5,1,0,425,31.13,26.0,4,3,1
2022-01-21,P101,S3,Electronics,58,23.12,14.01,10,1,0,355,22.26,14.4,4,3,1
2022-01-21,P102,S1,Electronics,81,92.01,57.34,5,1,0,84,99.15,28.1,4,3,1
2022-01-21,P102,S2,Electronics,60,43.07,34.12,15,1,0,273,41.7,26.2,4,3,1
2022-01-21,P102,S3,Electronics,90,62.58,39.66,20,1,0,484,60.78,34.8,4,3,1
2022-01-21,P103,S1,Grocery,130,47.4,31.0,15,1,0,373,45.95,27.4,4,3,1
2022-01-21,P103,S2,Grocery,150,32.04,24.46,15,1,0,322,33.54,19.0,4,3,1
2022-01-21,P103,S3,Grocery,54,69.65,44.6,20,1,0,54,69.31,26.3,4,3,1
2022-01-21,P104,S1,Fashion,103,67.44,48.55,20,1,0,295,62.46,33.7,4,3,1
2022-01-21,P104,S2,Fashion,174,74.46,51.63,5,1,1,66,81.15,25.4,4,3,1
2022-01-21,P104,S3,Fashion,91,89.08,63.94,5,1,0,124,83.8,32.9,4,3,1
2022-01-21,P105,S1,Fashion,96,93.5,62.87,0,0,0,268,91.77,34.8,4,3,1
2022-01-21,P105,S2,Fashion,23,84.53,58.77,0,0,0,478,83.5,35.4,4,3,1
2022-01-21,P105,S3,Fashion,49,44.95,29.27,20,1,0,238,48.79,10.6,4,3,1
2022-01-22,P101,S1,Electronics,143,22.44,17.38,5,1,0,175,23.09,34.6,5,3,1
2022-01-22,P101,S2,Electronics,93,36.86,29.17,10,1,1,313,40.5,12.7,5,3,1
2022-01-22,P101,S3,Electronics,87,79.03,60.6,0,0,0,190,83.04,33.1,5,3,1
2022-01-22,P102,S1,Electronics,19,87.67,63.36,0,0,0,433,90.96,10.7,5,3,1
2022-01-22,P102,S2,Electronics,115,28.88,22.0,20,1,0,94,31.51,25.7,5,3,1
2022-01-22,P102,S3,Electronics,77,29.03,22.31,15,1,0,237,26.97,31.3,5,3,1
2022-01-22,P103,S1,Grocery,65,38.59,25.32,10,1,0,280,38.41,16.8,5,3,1
2022-01-22,P103,S2,Grocery,97,22.69,14.59,10,1,0,263,21.28,31.6,5,3,1
2022-01-22,P103,S3,Grocery,124,66.87,48.48,15,1,0,419,63.42,31.4,5,3,1
2022-01-22,P104,S1,Fashion,54,43.2,30.79,15,1,0,313,41.22,24.9,5,3,1
2022-01-22,P104,S2,Fashion,103,85.9,63.94,0,0,0,128,79.08,15.7,5,3,1
2022-01-22,P104,S3,Fashion,47,42.09,31.21,5,1,0,439,39.96,32.2,5,3,1
2022-01-22,P105,S1,Fashion,31,86.14,53.92,0,0,0,477,87.37,37.2,5,3,1
2022-01-22,P105,S2,Fashion,131,92.8,62.68,15,1,0,450,96.27,24.8,5,3,1
2022-01-22,P105,S3,Fashion,137,87.54,64.36,20,1,0,62,81.99,18.4,5,3,1
2022-01-23,P101,S1,Electronics,111,76.2,50.26,20,1,0,260,78.4,11.4,6,3,1
2022-01-23,P101,S2,Electronics,82,50.81,39.28,10,1,0,195,52.18,33.1,6,3,1
2022-01-23,P101,S3,Electronics,116,81.41,55.62,20,1,0,435,76.72,29.7,6,3,1
2022-01-23,P102,S1,Electronics,99,71.82,54.53,20,1,0,442,66.6,29.5,6,3,1
2022-01-23,P102,S2,Electronics,58,97.97,59.8,15,1,0,487,99.52,12.6,6,3,1
2022-01-23,P102,S3,Electronics,41,24.65,15.34,5,1,0,352,26.3,10.4,6,3,1
2022-01-23,P103,S1,Grocery,56,87.06,64.59,5,1,0,436,85.39,25.9,6,3,1
2022-01-23,P103,S2,Grocery,54,77.99,60.48,5,1,0,279,82.08,23.6,6,3,1
2022-01-23,P103,S3,Grocery,125,61.7,49.07,10,1,0,219,65.04,34.2,6,3,1
2022-01-23,P104,S1,Fashion,25,54.84,36.55,0,0,0,491,51.81,29.3,6,3,1
2022-01-23,P104,S2,Fashion,132,43.98,32.08,15,1,0,209,47.49,33.5,6,3,1
2022-01-23,P104,S3,Fashion,121,36.57,23.05,10,1,0,206,34.71,24.5,6,3,1
2022-01-23,P105,S1,Fashion,110,73.73,52.82,0,0,0,361,80.98,26.3,6,3,1
2022-01-23,P105,S2,Fashion,59,82.15,52.66,5,1,0,411,88.66,35.4,6,3,1
2022-01-23,P105,S3,Fashion,138,31.76,24.21,15,1,0,461,32.66,34.3,6,3,1
2022-01-24,P101,S1,Electronics,108,78.0,55.2,0,0,0,331,72.5,10.2,0,4,1
2022-01-24,P101,S2,Electronics,117,23.57,16.1,10,1,0,273,23.57,30.4,0,4,1
2022-01-24,P101,S3,Electronics,73,94.29,70.92,5,1,0,272,85.69,15.0,0,4,1
2022-01-24,P102,S1,Electronics,89,91.81,67.47,0,0,1,382,92.31,21.8,0,4,1
2022-01-24,P102,S2,Electronics,110,35.75,28.26,10,1,1,381,34.03,23.1,0,4,1
2022-01-24,P102,S3,Electronics,100,37.12,22.37,15,1,0,334,40.14,38.3,0,4,1
2022-01-24,P103,S1,Grocery,128,98.18,73.78,20,1,0,401,94.45,17.0,0,4,1
2022-01-24,P103,S2,Grocery,128,33.02,23.54,20,1,0,186,35.23,33.5,0,4,1
2022-01-24,P103,S3,Grocery,59,38.29,27.83,5,1,0,371,38.41,34.2,0,4,1
2022-01-24,P104,S1,Fashion,62,22.33,15.55,20,1,0,277,21.39,21.9,0,4,1
2022-01-24,P104,S2,Fashion,20,23.59,17.75,0,0,0,453,24.79,37.6,0,4,1
2022-01-24,P104,S3,Fashion,139,42.04,30.46,20,1,0,230,40.85,29.7,0,4,1
2022-01-24,P105,S1,Fashion,96,90.19,71.69,5,1,0,90,81.87,11.1,0,4,1
2022-01-24,P105,S2,Fashion,149,74.36,47.96,15,1,0,188,75.31,22.8,0,4,1
2022-01-24,P105,S3,Fashion,51,31.51,21.61,5,1,0,454,33.16,34.7,0,4,1
2022-01-25,P101,S1,Electronics,145,40.42,26.65,15,1,0,373,38.77,36.4,1,4,1
2022-01-25,P101,S2,Electronics,55,86.14,52.5,15,1,0,73,83.6,34.7,1,4,1
2022-01-25,P101,S3,Electronics,89,63.13,41.44,20,1,0,303,63.72,26.0,1,4,1
2022-01-25,P102,S1,Electronics,99,61.8,37.76,5,1,0,152,59.38,19.1,1,4,1
2022-01-25,P102,S2,Electronics,90,24.15,15.41,15,1,0,469,25.32,35.5,1,4,1
2022-01-25,P102,S3,Electronics,92,91.68,70.01,10,1,0,234,89.32,37.1,1,4,1
2022-01-25,P103,S1,Grocery,76,37.64,28.32,20,1,0,321,34.47,26.3,1,4,1
2022-01-25,P103,S2,Grocery,114,41.52,29.21,0,0,1,59,41.37,20.9,1,4,1
2022-01-25,P103,S3,Grocery,43,30.4,21.64,0,0,0,266,28.4,39.2,1,4,1
2022-01-25,P104,S1,Fashion,108,75.78,56.29,10,1,0,456,70.1,35.5,1,4,1
2022-01-25,P104,S2,Fashion,70,84.57,54.04,20,1,0,389,92.66,35.7,1,4,1
2022-01-25,P104,S3,Fashion,98,73.68,50.63,0,0,0,320,73.78,21.6,1,4,1
2022-01-25,P105,S1,Fashion,135,82.57,51.6,5,1,0,211,81.54,17.0,1,4,1
2022-01-25,P105,S2,Fashion,138,76.5,54.07,10,1,0,332,76.22,13.6,1,4,1
2022-01-25,P105,S3,Fashion,103,64.22,43.62,10,1,0,138,59.81,19.3,1,4,1
2022-01-26,P101,S1,Electronics,51,73.82,56.05,10,1,0,132,75.71,17.4,2,4,1
2022-01-26,P101,S2,Electronics,154,63.91,42.02,10,1,0,189,65.46,20.0,2,4,1
2022-01-26,P101,S3,Electronics,92,68.44,44.45,0,0,0,417,66.16,30.3,2,4,1
2022-01-26,P102,S1,Electronics,145,49.91,39.38,20,1,0,440,51.23,16.0,2,4,1
2022-01-26,P102,S2,Electronics,133,68.09,54.34,5,1,1,410,74.63,12.0,2,4,1
2022-01-26,P102,S3,Electronics,46,28.25,20.04,15,1,0,131,29.41,22.7,2,4,1
2022-01-26,P103,S1,Grocery,125,25.92,18.69,5,1,0,257,26.6,26.5,2,4,1
2022-01-26,P103,S2,Grocery,82,68.29,42.03,20,1,1,69,65.52,12.8,2,4,1
2022-01-26,P103,S3,Grocery,133,27.37,19.45,20,1,0,372,26.67,26.9,2,4,1
2022-01-26,P104,S1,Fashion,143,68.8,45.59,15,1,0,307,73.84,38.4,2,4,1
2022-01-26,P104,S2,Fashion,37,68.98,44.33,10,1,0,428,72.74,28.8,2,4,1
2022-01-26,P104,S3,Fashion,48,70.2,47.53,0,0,0,132,76.62,22.0,2,4,1
2022-01-26,P105,S1,Fashion,52,73.8,58.7,0,0,0,332,72.82,12.8,2,4,1
2022-01-26,P105,S2,Fashion,57,54.72,35.66,20,1,0,460,49.35,27.7,2,4,1
2022-01-26,P105,S3,Fashion,58,39.36,29.24,0,0,0,160,41.24,10.4,2,4,1
2022-01-27,P101,S1,Electronics,109,26.17,20.47,10,1,0,367,26.73,30.2,3,4,1
2022-01-27,P101,S2,Electronics,88,46.64,36.24,10,1,0,368,47.06,16.0,3,4,1
2022-01-27,P101,S3,Electronics,109,40.27,32.12,10,1,0,258,43.66,27.5,3,4,1
2022-01-27,P102,S1,Electronics,77,49.48,38.55,0,0,0,236,49.02,28.9,3,4,1
2022-01-27,P102,S2,Electronics,102,86.69,60.67,5,1,0,86,91.62,22.6,3,4,1
2022-01-27,P102,S3,Electronics,40,67.91,43.48,20,1,0,137,73.71,13.2,3,4,1
2022-01-27,P103,S1,Grocery,129,20.92,14.26,20,1,0,182,22.12,38.3,3,4,1
2022-01-27,P103,S2,Grocery,111,85.13,62.74,10,1,0,178,81.89,17.5,3,4,1
2022-01-27,P103,S3,Grocery,56,40.39,30.23,5,1,0,202,43.04,16.5,3,4,1
2022-01-27,P104,S1,Fashion,30,46.14,30.95,5,1,0,385,49.61,13.1,3,4,1
2022-01-27,P104,S2,Fashion,69,47.91,33.74,20,1,0,125,51.35,32.5,3,4,1
2022-01-27,P104,S3,Fashion,131,43.68,30.22,20,1,0,421,41.31,13.5,3,4,1
2022-01-27,P105,S1,Fashion,130,77.5,57.85,5,1,0,295,71.04,10.6,3,4,1
2022-01-27,P105,S2,Fashion,77,90.53,56.52,15,1,0,211,90.88,28.2,3,4,1
2022-01-27,P105,S3,Fashion,85,51.28,33.17,15,1,0,412,51.87,22.5,3,4,1
2022-01-28,P101,S1,Electronics,49,74.32,50.71,5,1,0,483,71.76,26.4,4,4,1
2022-01-28,P101,S2,Electronics,114,62.6,39.0,0,0,0,366,60.56,14.3,4,4,1
2022-01-28,P101,S3,Electronics,118,29.14,21.94,10,1,0,354,31.77,33.3,4,4,1
2022-01-28,P102,S1,Electronics,82,25.52,17.74,20,1,0,465,26.62,36.4,4,4,1
2022-01-28,P102,S2,Electronics,94,62.85,48.22,0,0,0,474,62.67,20.0,4,4,1
2022-01-28,P102,S3,Electronics,98,60.84,46.49,0,0,0,436,54.92,22.3,4,4,1
2022-01-28,P103,S1,Grocery,48,92.14,59.03,15,1,0,409,100.77,12.0,4,4,1
2022-01-28,P103,S2,Grocery,111,56.04,39.38,15,1,1,172,50.91,23.4,4,4,1
2022-01-28,P103,S3,Grocery,131,49.8,30.57,15,1,0,421,45.27,20.5,4,4,1
2022-01-28,P104,S1,Fashion,49,37.41,27.4,0,0,0,208,39.69,33.2,4,4,1
2022-01-28,P104,S2,Fashion,58,66.48,45.55,5,1,0,478,64.49,30.3,4,4,1
2022-01-28,P104,S3,Fashion,157,73.69,53.36,20,1,0,141,69.2,36.7,4,4,1
2022-01-28,P105,S1,Fashion,48,40.66,29.32,20,1,0,341,43.53,26.2,4,4,1
2022-01-28,P105,S2,Fashion,128,57.91,43.05,10,1,0,286,54.61,22.7,4,4,1
2022-01-28,P105,S3,Fashion,85,79.66,56.69,5,1,0,445,78.77,23.5,4,4,1
2022-01-29,P101,S1,Electronics,104,75.39,49.21,10,1,0,178,75.82,34.8,5,4,1
2022-01-29,P101,S2,Electronics,40,72.38,55.35,5,1,0,256,76.4,32.8,5,4,1
2022-01-29,P101,S3,Electronics,102,81.89,61.38,0,0,0,306,81.3,17.9,5,4,1
2022-01-29,P102,S1,Electronics,146,39.47,28.08,5,1,0,266,42.61,36.6,5,4,1
2022-01-29,P102,S2,Electronics,65,54.91,40.27,5,1,0,380,58.35,31.2,5,4,1
2022-01-29,P102,S3,Electronics,58,99.91,66.47,10,1,0,414,99.23,27.1,5,4,1
2022-01-29,P103,S1,Grocery,42,30.41,18.38,10,1,0,487,30.81,19.4,5,4,1
2022-01-29,P103,S2,Grocery,71,21.26,12.83,5,1,0,405,19.3,35.1,5,4,1
2022-01-29,P103,S3,Grocery,156,95.07,64.93,20,1,0,74,86.88,29.1,5,4,1
2022-01-29,P104,S1,Fashion,108,76.59,51.92,15,1,0,392,83.15,37.9,5,4,1
2022-01-29,P104,S2,Fashion,167,70.65,49.02,20,1,1,437,75.75,23.8,5,4,1
2022-01-29,P104,S3,Fashion,41,24.27,16.77,5,1,0,231,23.65,38.3,5,4,1
2022-01-29,P105,S1,Fashion,24,24.35,17.75,0,0,0,455,22.68,29.1,5,4,1
2022-01-29,P105,S2,Fashion,45,36.33,22.11,5,1,0,142,39.59,11.8,5,4,1
2022-01-29,P105,S3,Fashion,67,68.78,50.89,15,1,0,69,75.12,26.1,5,4,1
2022-01-30,P101,S1,Electronics,108,90.53,64.9,0,0,0,341,82.9,32.2,6,4,1
2022-01-30,P101,S2,Electronics,82,24.16,14.65,5,1,0,177,24.72,17.4,6,4,1
2022-01-30,P101,S3,Electronics,32,60.13,47.81,10,1,0,137,64.75,13.8,6,4,1
2022-01-30,P102,S1,Electronics,55,91.79,66.5,0,0,0,144,96.85,13.8,6,4,1
2022-01-30,P102,S2,Electronics,129,98.03,74.83,5,1,1,452,99.04,33.7,6,4,1
2022-01-30,P102,S3,Electronics,102,38.35,26.61,5,1,0,320,35.64,39.2,6,4,1
2022-01-30,P103,S1,Grocery,79,29.15,17.54,10,1,0,441,27.52,10.6,6,4,1
2022-01-30,P103,S2,Grocery,58,48.43,35.58,15,1,0,135,52.28,33.3,6,4,1
2022-01-30,P103,S3,Grocery,134,32.39,19.97,5,1,0,60,32.8,34.1,6,4,1
2022-01-30,P104,S1,Fashion,37,60.44,38.01,10,1,0,365,60.29,12.5,6,4,1
2022-01-30,P104,S2,Fashion,148,51.66,38.38,20,1,0,314,48.46,20.4,6,4,1
2022-01-30,P104,S3,Fashion,173,82.16,63.47,20,1,1,442,89.4,10.5,6,4,1
2022-01-30,P105,S1,Fashion,123,79.33,55.41,15,1,0,493,77.13,35.8,6,4,1
2022-01-30,P105,S2,Fashion,96,75.88,51.85,20,1,0,278,76.04,32.1,6,4,1
2022-01-30,P105,S3,Fashion,31,71.58,46.24,0,0,0,236,66.44,27.1,6,4,1
2022-01-31,P101,S1,Electronics,207,88.34,61.68,5,1,1,145,95.89,39.1,0,5,1
2022-01-31,P101,S2,Electronics,99,82.85,53.9,5,1,0,236,80.16,31.9,0,5,1
2022-01-31,P101,S3,Electronics,85,34.01,24.98,0,0,0,262,36.55,17.5,0,5,1
2022-01-31,P102,S1,Electronics,32,69.88,50.32,0,0,0,254,66.13,18.0,0,5,1
2022-01-31,P102,S2,Electronics,170,27.5,19.18,5,1,1,328,26.36,16.2,0,5,1
2022-01-31,P102,S3,Electronics,101,67.2,40.4,15,1,0,321,68.74,32.8,0,5,1
2022-01-31,P103,S1,Grocery,61,99.96,75.36,20,1,0,387,93.38,10.9,0,5,1
2022-01-31,P103,S2,Grocery,70,71.73,46.29,0,0,0,413,71.75,11.5,0,5,1
2022-01-31,P103,S3,Grocery,49,88.24,69.33,0,0,0,380,87.34,17.1,0,5,1
2022-01-31,P104,S1,Fashion,144,81.87,64.1,10,1,0,370,83.68,16.0,0,5,1
2022-01-31,P104,S2,Fashion,79,72.12,46.31,5,1,0,390,76.95,37.8,0,5,1
2022-01-31,P104,S3,Fashion,58,79.95,54.87,0,0,0,420,77.48,10.9,0,5,1
2022-01-31,P105,S1,Fashion,107,23.32,16.96,10,1,0,196,21.88,18.9,0,5,1
2022-01-31,P105,S2,Fashion,104,90.79,67.89,5,1,1,213,99.2,10.3,0,5,1
2022-01-31,P105,S3,Fashion,151,69.82,55.71,5,1,0,287,63.94,23.3,0,5,1
2022-02-01,P101,S1,Electronics,126,99.34,70.35,15,1,0,257,98.4,16.0,1,5,2
2022-02-01,P101,S2,Electronics,43,76.81,50.28,20,1,0,339,72.04,10.2,1,5,2
2022-02-01,P101,S3,Electronics,114,80.09,60.13,5,1,0,201,85.18,32.7,1,5,2
2022-02-01,P102,S1,Electronics,45,56.99,44.05,15,1,0,211,61.05,20.7,1,5,2
2022-02-01,P102,S2,Electronics,22,45.11,33.3,0,0,0,115,42.26,20.3,1,5,2
2022-02-01,P102,S3,Electronics,85,85.8,54.45,20,1,0,343,88.93,38.5,1,5,2
2022-02-01,P103,S1,Grocery,100,54.71,34.62,0,0,0,119,59.11,20.3,1,5,2
2022-02-01,P103,S2,Grocery,113,66.51,41.32,10,1,0,200,69.17,22.3,1,5,2
2022-02-01,P103,S3,Grocery,88,20.86,15.97,20,1,0,427,21.19,23.9,1,5,2
2022-02-01,P104,S1,Fashion,141,38.1,29.69,5,1,0,237,38.99,35.9,1,5,2
2022-02-01,P104,S2,Fashion,78,33.8,24.12,20,1,0,269,37.07,17.8,1,5,2
2022-02-01,P104,S3,Fashion,136,39.21,24.65,15,1,0,434,38.88,16.8,1,5,2
2022-02-01,P105,S1,Fashion,112,31.03,22.89,5,1,0,258,28.4,36.9,1,5,2
2022-02-01,P105,S2,Fashion,108,84.46,56.22,5,1,0,215,83.89,24.5,1,5,2
2022-02-01,P105,S3,Fashion,40,50.48,38.45,20,1,0,290,48.22,16.1,1,5,2
2022-02-02,P101,S1,Electronics,85,94.7,69.77,0,0,0,352,94.24,22.2,2,5,2
2022-02-02,P101,S2,Electronics,83,69.54,46.34,0,0,0,62,65.7,17.2,2,5,2
2022-02-02,P101,S3,Electronics,84,95.08,69.63,0,0,0,453,96.04,22.1,2,5,2
2022-02-02,P102,S1,Electronics,79,68.95,46.52,10,1,1,404,66.95,22.4,2,5,2
2022-02-02,P102,S2,Electronics,42,42.25,27.18,15,1,0,257,45.01,11.3,2,5,2
2022-02-02,P102,S3,Electronics,59,61.46,45.61,10,1,0,329,67.22,17.9,2,5,2
2022-02-02,P103,S1,Grocery,113,90.89,71.52,10,1,0,174,93.25,22.1,2,5,2
2022-02-02,P103,S2,Grocery,48,23.44,17.73,15,1,0,431,21.79,35.0,2,5,2
2022-02-02,P103,S3,Grocery,31,81.45,57.02,5,1,0,473,82.22,18.2,2,5,2
2022-02-02,P104,S1,Fashion,32,46.02,27.97,10,1,0,348,50.42,39.0,2,5,2
2022-02-02,P104,S2,Fashion,114,36.87,28.44,10,1,1,199,38.96,18.0,2,5,2
2022-02-02,P104,S3,Fashion,22,99.81,63.7,0,0,0,300,108.56,15.4,2,5,2
2022-02-02,P105,S1,Fashion,67,53.59,37.48,0,0,0,286,54.29,23.3,2,5,2
2022-02-02,P105,S2,Fashion,74,47.24,35.95,0,0,0,165,45.69,12.3,2,5,2
2022-02-02,P105,S3,Fashion,108,86.8,69.0,0,0,0,113,82.94,11.1,2,5,2
2022-02-03,P101,S1,Electronics,119,53.6,32.26,10,1,0,395,58.39,33.4,3,5,2
2022-02-03,P101,S2,Electronics,122,75.82,51.01,15,1,1,179,69.17,26.1,3,5,2
2022-02-03,P101,S3,Electronics,116,92.34,62.32,15,1,0,303,86.12,16.7,3,5,2
2022-02-03,P102,S1,Electronics,69,85.38,67.12,15,1,0,398,87.54,18.6,3,5,2
2022-02-03,P102,S2,Electronics,43,80.2,48.94,15,1,0,334,77.54,21.8,3,5,2
2022-02-03,P102,S3,Electronics,48,37.3,23.94,20,1,0,334,34.68,18.0,3,5,2
2022-02-03,P103,S1,Grocery,54,30.05,19.06,15,1,0,324,31.23,15.8,3,5,2
2022-02-03,P103,S2,Grocery,149,47.59,31.76,15,1,0,452,48.99,36.3,3,5,2
2022-02-03,P103,S3,Grocery,51,73.85,56.48,5,1,0,392,77.36,20.8,3,5,2
2022-02-03,P104,S1,Fashion,110,99.18,60.1,0,0,0,184,91.59,15.1,3,5,2
2022-02-03,P104,S2,Fashion,97,66.22,51.21,10,1,1,337,67.81,22.3,3,5,2
2022-02-03,P104,S3,Fashion,105,73.23,51.27,20,1,0,137,77.96,26.7,3,5,2
2022-02-03,P105,S1,Fashion,46,61.89,40.27,0,0,0,397,58.11,29.6,3,5,2
2022-02-03,P105,S2,Fashion,112,40.24,31.11,15,1,0,345,36.97,38.9,3,5,2
2022-02-03,P105,S3,Fashion,109,74.12,53.28,5,1,0,435,75.24,22.9,3,5,2
2022-02-04,P101,S1,Electronics,55,21.47,14.88,5,1,0,382,22.16,29.6,4,5,2
2022-02-04,P101,S2,Electronics,129,36.99,23.09,5,1,0,90,40.66,15.5,4,5,2
2022-02-04,P101,S3,Electronics,31,46.56,32.27,0,0,0,275,49.74,24.5,4,5,2
2022-02-04,P102,S1,Electronics,94,63.85,40.54,10,1,0,106,69.79,11.5,4,5,2
2022-02-04,P102,S2,Electronics,62,33.27,20.13,20,1,0,383,35.53,13.8,4,5,2
2022-02-04,P102,S3,Electronics,145,52.53,33.02,15,1,1,71,52.79,30.9,4,5,2
2022-02-04,P103,S1,Grocery,188,44.63,34.25,15,1,1,244,42.43,32.7,4,5,2
2022-02-04,P103,S2,Grocery,110,72.95,53.01,15,1,0,136,73.77,20.3,4,5,2
2022-02-04,P103,S3,Grocery,80,93.94,65.02,15,1,0,158,101.35,29.3,4,5,2
2022-02-04,P104,S1,Fashion,130,29.46,17.67,10,1,0,132,27.38,12.8,4,5,2
2022-02-04,P104,S2,Fashion,33,96.61,68.9,0,0,0,458,94.37,30.0,4,5,2
2022-02-04,P104,S3,Fashion,142,39.22,24.28,15,1,0,145,36.69,39.6,4,5,2
2022-02-04,P105,S1,Fashion,61,27.01,16.56,15,1,0,242,26.04,24.3,4,5,2
2022-02-04,P105,S2,Fashion,111,73.8,54.35,20,1,0,210,75.75,13.8,4,5,2
2022-02-04,P105,S3,Fashion,119,65.81,42.87,15,1,0,324,68.84,28.6,4,5,2
2022-02-05,P101,S1,Electronics,107,81.4,53.85,20,1,0,92,76.45,13.8,5,5,2
2022-02-05,P101,S2,Electronics,44,43.85,28.74,0,0,0,260,46.76,39.3,5,5,2
2022-02-05,P101,S3,Electronics,131,38.7,28.16,10,1,1,147,38.68,30.7,5,5,2
2022-02-05,P102,S1,Electronics,79,32.31,25.7,10,1,0,480,31.44,29.2,5,5,2
2022-02-05,P102,S2,Electronics,59,76.03,57.34,15,1,0,166,76.49,32.0,5,5,2
2022-02-05,P102,S3,Electronics,44,81.32,60.21,0,0,1,309,79.63,32.7,5,5,2
2022-02-05,P103,S1,Grocery,40,49.6,35.22,20,1,0,77,50.39,20.4,5,5,2
2022-02-05,P103,S2,Grocery,65,47.14,33.06,10,1,0,322,43.43,13.4,5,5,2
2022-02-05,P103,S3,Grocery,82,29.21,22.69,10,1,0,96,29.89,23.7,5,5,2
2022-02-05,P104,S1,Fashion,116,85.1,67.07,0,0,1,218,79.66,17.9,5,5,2
2022-02-05,P104,S2,Fashion,66,52.12,34.79,0,0,0,237,48.6,32.0,5,5,2
2022-02-05,P104,S3,Fashion,138,37.19,22.63,5,1,0,340,34.34,17.6,5,5,2
2022-02-05,P105,S1,Fashion,80,65.27,51.01,5,1,0,462,60.61,14.5,5,5,2
2022-02-05,P105,S2,Fashion,30,69.15,48.73,5,1,0,181,65.01,19.5,5,5,2
2022-02-05,P105,S3,Fashion,42,86.29,65.3,20,1,0,302,79.81,36.3,5,5,2
2022-02-06,P101,S1,Electronics,33,77.77,47.29,10,1,0,144,85.47,10.3,6,5,2
2022-02-06,P101,S2,Electronics,118,84.77,66.98,10,1,0,295,77.76,34.4,6,5,2
2022-02-06,P101,S3,Electronics,104,48.12,34.75,20,1,0,323,49.08,37.1,6,5,2
2022-02-06,P102,S1,Electronics,74,92.44,70.91,5,1,0,428,94.07,20.6,6,5,2
2022-02-06,P102,S2,Electronics,55,37.45,29.48,5,1,0,234,33.82,17.4,6,5,2
2022-02-06,P102,S3,Electronics,59,68.41,44.06,0,0,0,478,72.78,34.7,6,5,2
2022-02-06,P103,S1,Grocery,95,61.87,39.93,5,1,0,462,55.84,14.3,6,5,2
2022-02-06,P103,S2,Grocery,84,50.94,31.08,20,1,1,116,49.74,35.2,6,5,2
2022-02-06,P103,S3,Grocery,39,20.59,12.46,20,1,1,58,20.83,38.8,6,5,2
2022-02-06,P104,S1,Fashion,33,82.22,62.86,0,0,0,50,79.44,27.7,6,5,2
2022-02-06,P104,S2,Fashion,134,94.95,75.66,15,1,0,417,98.38,15.0,6,5,2
2022-02-06,P104,S3,Fashion,43,74.75,59.03,5,1,1,92,75.56,12.3,6,5,2
2022-02-06,P105,S1,Fashion,72,24.43,16.28,0,0,0,269,23.63,15.3,6,5,2
2022-02-06,P105,S2,Fashion,108,97.42,69.17,20,1,0,74,88.68,28.5,6,5,2
2022-02-06,P105,S3,Fashion,125,63.75,44.31,15,1,0,163,65.38,29.4,6,5,2
